station_id,fuel_type,label,timestamp,price
35567,DIE,Diesel,2022-03-02 17:30,1.699
255985,DIE,Diesel,2022-03-02 17:30,1.517
1354895,DIE,Diesel,2022-03-02 17:30,1.534
1354901,DIE,Diesel,2022-03-02 17:30,1.534
34016,DIE,Diesel,2022-03-02 17:30,1.559
427017,DIE,Diesel,2022-03-02 17:30,1.629
34478,DIE,Diesel,2022-03-02 17:30,1.589
6070,DIE,Diesel,2022-03-02 17:30,1.599
247897,DIE,Diesel,2022-03-02 17:30,1.599
35780,DIE,Diesel,2022-03-02 17:30,1.649
27322,DIE,Diesel,2022-03-02 17:30,1.659
35676,DIE,Diesel,2022-03-02 17:30,1.659
4348,DIE,Diesel,2022-03-02 17:30,1.612
5093,DIE,Diesel,2022-03-02 17:30,1.619
1473838,DIE,Diesel,2022-03-02 17:30,1.597
1109,DIE,Diesel,2022-03-02 17:30,1.599
35762,DIE,Diesel,2022-03-02 17:30,1.619
692206,DIE,Diesel,2022-03-02 17:30,1.656
35631,DIE,Diesel,2022-03-02 17:30,1.619
6441,DIE,Diesel,2022-03-02 17:30,1.549
34026,DIE,Diesel,2022-03-02 17:30,1.619
1467446,DIE,Diesel,2022-03-02 17:30,1.599
6083,DIE,Diesel,2022-03-02 17:30,1.599
247977,DIE,Diesel,2022-03-02 17:30,1.689
621283,DIE,Diesel,2022-03-02 17:30,1.529
1354663,DIE,Diesel,2022-03-02 17:30,1.589
1354944,DIE,Diesel,2022-03-02 17:30,1.589
1354954,DIE,Diesel,2022-03-02 17:30,1.589
1469506,DIE,Diesel,2022-03-02 17:30,1.589
1310359,DIE,Diesel,2022-03-02 17:30,1.555
36271,DIE,Diesel,2022-03-02 17:30,1.584
1354667,DIE,Diesel,2022-03-02 17:30,1.589
1354769,DIE,Diesel,2022-03-02 17:30,1.589
1354935,DIE,Diesel,2022-03-02 17:30,1.594
1469546,DIE,Diesel,2022-03-02 17:30,1.594
1354941,DIE,Diesel,2022-03-02 17:30,1.584
1354949,DIE,Diesel,2022-03-02 17:30,1.584
1264660,DIE,Diesel,2022-03-02 17:30,1.589
1472147,DIE,Diesel,2022-03-02 17:30,1.589
1151451,DIE,Diesel,2022-03-02 17:30,1.597
1354779,DIE,Diesel,2022-03-02 17:30,1.569
35697,DIE,Diesel,2022-03-02 17:30,1.599
402052,DIE,Diesel,2022-03-02 17:30,1.604
1354953,DIE,Diesel,2022-03-02 17:30,1.559
1354721,DIE,Diesel,2022-03-02 17:30,1.569
437498,DIE,Diesel,2022-03-02 17:30,1.579
41826,DIE,Diesel,2022-03-02 17:30,1.589
35579,DIE,Diesel,2022-03-02 17:30,1.599
34946,DIE,Diesel,2022-03-02 17:30,1.549
247905,DIE,Diesel,2022-03-02 17:30,1.549
448121,DIE,Diesel,2022-03-02 17:30,1.594
1469646,DIE,Diesel,2022-03-02 17:30,1.619
449827,DIE,Diesel,2022-03-02 17:30,1.649
41286,DIE,Diesel,2022-03-02 17:30,1.478
4313,DIE,Diesel,2022-03-02 17:30,1.597
1135,DIE,Diesel,2022-03-02 17:30,1.598
35696,DIE,Diesel,2022-03-02 17:30,1.649
247970,DIE,Diesel,2022-03-02 17:30,1.649
450523,DIE,Diesel,2022-03-02 17:30,1.649
4311,DIE,Diesel,2022-03-02 17:30,1.597
34000,DIE,Diesel,2022-03-02 17:30,1.649
35743,DIE,Diesel,2022-03-02 17:30,1.659
1131667,DIE,Diesel,2022-03-02 17:30,1.497
294806,DIE,Diesel,2022-03-02 17:30,1.669
437497,DIE,Diesel,2022-03-02 17:30,1.709
1354955,DIE,Diesel,2022-03-02 17:30,1.629
1473551,DIE,Diesel,2022-03-02 17:30,1.649
35754,DIE,Diesel,2022-03-02 17:30,1.659
247907,DIE,Diesel,2022-03-02 17:30,1.659
450350,DIE,Diesel,2022-03-02 17:30,1.659
30231,DIE,Diesel,2022-03-02 17:30,1.539
30246,DIE,Diesel,2022-03-02 17:30,1.599
35721,DIE,Diesel,2022-03-02 17:30,1.599
247978,DIE,Diesel,2022-03-02 17:30,1.599
1261240,DIE,Diesel,2022-03-02 17:30,1.599
30238,DIE,Diesel,2022-03-02 17:30,1.579
1248127,DIE,Diesel,2022-03-02 17:30,1.579
1354930,DIE,Diesel,2022-03-02 17:30,1.579
234,DIE,Diesel,2022-03-02 17:30,1.584
38026,DIE,Diesel,2022-03-02 17:30,1.584
1354750,DIE,Diesel,2022-03-02 17:30,1.584
1470267,DIE,Diesel,2022-03-02 17:30,1.584
1468806,DIE,Diesel,2022-03-02 17:30,1.537
1354660,DIE,Diesel,2022-03-02 17:30,1.584
1354951,DIE,Diesel,2022-03-02 17:30,1.594
247972,DIE,Diesel,2022-03-02 17:30,1.599
247974,DIE,Diesel,2022-03-02 17:30,1.599
370714,DIE,Diesel,2022-03-02 17:30,1.599
1354702,DIE,Diesel,2022-03-02 17:30,1.599
1354957,DIE,Diesel,2022-03-02 17:30,1.599
621285,DIE,Diesel,2022-03-02 17:30,1.529
1354672,DIE,Diesel,2022-03-02 17:30,1.529
1354892,DIE,Diesel,2022-03-02 17:30,1.529
1354670,DIE,Diesel,2022-03-02 17:30,1.549
1473128,DIE,Diesel,2022-03-02 17:30,1.574
35567,DIE,Diesel,2022-03-02 17:41,1.699
255985,DIE,Diesel,2022-03-02 17:41,1.517
1354895,DIE,Diesel,2022-03-02 17:41,1.534
1354901,DIE,Diesel,2022-03-02 17:41,1.534
34016,DIE,Diesel,2022-03-02 17:41,1.559
427017,DIE,Diesel,2022-03-02 17:41,1.629
34478,DIE,Diesel,2022-03-02 17:41,1.589
6070,DIE,Diesel,2022-03-02 17:41,1.599
247897,DIE,Diesel,2022-03-02 17:41,1.599
35780,DIE,Diesel,2022-03-02 17:41,1.649
27322,DIE,Diesel,2022-03-02 17:41,1.659
35676,DIE,Diesel,2022-03-02 17:41,1.659
4348,DIE,Diesel,2022-03-02 17:41,1.612
5093,DIE,Diesel,2022-03-02 17:41,1.619
1473838,DIE,Diesel,2022-03-02 17:41,1.597
1109,DIE,Diesel,2022-03-02 17:41,1.599
35762,DIE,Diesel,2022-03-02 17:41,1.619
692206,DIE,Diesel,2022-03-02 17:41,1.656
35631,DIE,Diesel,2022-03-02 17:41,1.619
6441,DIE,Diesel,2022-03-02 17:41,1.549
34026,DIE,Diesel,2022-03-02 17:41,1.619
1467446,DIE,Diesel,2022-03-02 17:41,1.599
6083,DIE,Diesel,2022-03-02 17:41,1.599
247977,DIE,Diesel,2022-03-02 17:41,1.689
621283,DIE,Diesel,2022-03-02 17:41,1.529
1354663,DIE,Diesel,2022-03-02 17:41,1.559
1354954,DIE,Diesel,2022-03-02 17:41,1.559
1354944,DIE,Diesel,2022-03-02 17:41,1.589
1469506,DIE,Diesel,2022-03-02 17:41,1.589
1310359,DIE,Diesel,2022-03-02 17:41,1.555
36271,DIE,Diesel,2022-03-02 17:41,1.584
1354935,DIE,Diesel,2022-03-02 17:41,1.584
1354667,DIE,Diesel,2022-03-02 17:41,1.589
1354769,DIE,Diesel,2022-03-02 17:41,1.589
1354941,DIE,Diesel,2022-03-02 17:41,1.584
1354949,DIE,Diesel,2022-03-02 17:41,1.584
1264660,DIE,Diesel,2022-03-02 17:41,1.589
1472147,DIE,Diesel,2022-03-02 17:41,1.589
1151451,DIE,Diesel,2022-03-02 17:41,1.597
1354779,DIE,Diesel,2022-03-02 17:41,1.569
35697,DIE,Diesel,2022-03-02 17:41,1.599
402052,DIE,Diesel,2022-03-02 17:41,1.604
1354953,DIE,Diesel,2022-03-02 17:41,1.559
1354721,DIE,Diesel,2022-03-02 17:41,1.569
437498,DIE,Diesel,2022-03-02 17:41,1.579
41826,DIE,Diesel,2022-03-02 17:41,1.589
35579,DIE,Diesel,2022-03-02 17:41,1.599
34946,DIE,Diesel,2022-03-02 17:41,1.549
247905,DIE,Diesel,2022-03-02 17:41,1.549
448121,DIE,Diesel,2022-03-02 17:41,1.594
1469646,DIE,Diesel,2022-03-02 17:41,1.619
449827,DIE,Diesel,2022-03-02 17:41,1.649
41286,DIE,Diesel,2022-03-02 17:41,1.478
4313,DIE,Diesel,2022-03-02 17:41,1.597
1135,DIE,Diesel,2022-03-02 17:41,1.598
35696,DIE,Diesel,2022-03-02 17:41,1.649
247970,DIE,Diesel,2022-03-02 17:41,1.649
450523,DIE,Diesel,2022-03-02 17:41,1.649
4311,DIE,Diesel,2022-03-02 17:41,1.597
34000,DIE,Diesel,2022-03-02 17:41,1.649
35743,DIE,Diesel,2022-03-02 17:41,1.659
1131667,DIE,Diesel,2022-03-02 17:41,1.497
294806,DIE,Diesel,2022-03-02 17:41,1.669
437497,DIE,Diesel,2022-03-02 17:41,1.709
1354955,DIE,Diesel,2022-03-02 17:41,1.629
1354908,DIE,Diesel,2022-03-02 17:41,1.634
1473551,DIE,Diesel,2022-03-02 17:41,1.649
35754,DIE,Diesel,2022-03-02 17:41,1.659
247907,DIE,Diesel,2022-03-02 17:41,1.659
450350,DIE,Diesel,2022-03-02 17:41,1.659
30231,DIE,Diesel,2022-03-02 17:41,1.539
30246,DIE,Diesel,2022-03-02 17:41,1.599
35721,DIE,Diesel,2022-03-02 17:41,1.599
247978,DIE,Diesel,2022-03-02 17:41,1.599
1261240,DIE,Diesel,2022-03-02 17:41,1.599
1354891,DIE,Diesel,2022-03-02 17:41,1.599
30238,DIE,Diesel,2022-03-02 17:41,1.579
1248127,DIE,Diesel,2022-03-02 17:41,1.579
1354930,DIE,Diesel,2022-03-02 17:41,1.579
1470267,DIE,Diesel,2022-03-02 17:41,1.579
234,DIE,Diesel,2022-03-02 17:41,1.584
38026,DIE,Diesel,2022-03-02 17:41,1.584
1354750,DIE,Diesel,2022-03-02 17:41,1.584
1469406,DIE,Diesel,2022-03-02 17:41,1.584
1468806,DIE,Diesel,2022-03-02 17:41,1.537
1354660,DIE,Diesel,2022-03-02 17:41,1.584
1354951,DIE,Diesel,2022-03-02 17:41,1.594
247972,DIE,Diesel,2022-03-02 17:41,1.599
247974,DIE,Diesel,2022-03-02 17:41,1.599
370714,DIE,Diesel,2022-03-02 17:41,1.599
1354702,DIE,Diesel,2022-03-02 17:41,1.599
1354957,DIE,Diesel,2022-03-02 17:41,1.599
621285,DIE,Diesel,2022-03-02 17:41,1.529
1354672,DIE,Diesel,2022-03-02 17:41,1.529
1354892,DIE,Diesel,2022-03-02 17:41,1.529
1354670,DIE,Diesel,2022-03-02 17:41,1.549
1354794,DIE,Diesel,2022-03-02 17:41,1.559
1354849,DIE,Diesel,2022-03-02 17:41,1.559
35567,DIE,Diesel,2022-03-02 17:57,1.699
255985,DIE,Diesel,2022-03-02 17:57,1.517
1354895,DIE,Diesel,2022-03-02 17:57,1.534
1354901,DIE,Diesel,2022-03-02 17:57,1.534
34016,DIE,Diesel,2022-03-02 17:57,1.559
247896,DIE,Diesel,2022-03-02 17:57,1.619
34478,DIE,Diesel,2022-03-02 17:57,1.589
6070,DIE,Diesel,2022-03-02 17:57,1.599
247897,DIE,Diesel,2022-03-02 17:57,1.599
35780,DIE,Diesel,2022-03-02 17:57,1.649
27322,DIE,Diesel,2022-03-02 17:57,1.659
35676,DIE,Diesel,2022-03-02 17:57,1.659
4348,DIE,Diesel,2022-03-02 17:57,1.612
5093,DIE,Diesel,2022-03-02 17:57,1.619
1473838,DIE,Diesel,2022-03-02 17:57,1.597
1109,DIE,Diesel,2022-03-02 17:57,1.599
35762,DIE,Diesel,2022-03-02 17:57,1.619
692206,DIE,Diesel,2022-03-02 17:57,1.656
35631,DIE,Diesel,2022-03-02 17:57,1.619
6441,DIE,Diesel,2022-03-02 17:57,1.549
34026,DIE,Diesel,2022-03-02 17:57,1.619
1467446,DIE,Diesel,2022-03-02 17:57,1.599
6083,DIE,Diesel,2022-03-02 17:57,1.599
247977,DIE,Diesel,2022-03-02 17:57,1.689
621283,DIE,Diesel,2022-03-02 17:57,1.529
1354663,DIE,Diesel,2022-03-02 17:57,1.559
1354954,DIE,Diesel,2022-03-02 17:57,1.559
1354944,DIE,Diesel,2022-03-02 17:57,1.589
1469506,DIE,Diesel,2022-03-02 17:57,1.589
1310359,DIE,Diesel,2022-03-02 17:57,1.555
36271,DIE,Diesel,2022-03-02 17:57,1.584
1354935,DIE,Diesel,2022-03-02 17:57,1.584
1354667,DIE,Diesel,2022-03-02 17:57,1.589
1354769,DIE,Diesel,2022-03-02 17:57,1.589
1354941,DIE,Diesel,2022-03-02 17:57,1.584
1354949,DIE,Diesel,2022-03-02 17:57,1.584
1264660,DIE,Diesel,2022-03-02 17:57,1.589
1472147,DIE,Diesel,2022-03-02 17:57,1.589
1151451,DIE,Diesel,2022-03-02 17:57,1.597
1354779,DIE,Diesel,2022-03-02 17:57,1.569
35697,DIE,Diesel,2022-03-02 17:57,1.599
402052,DIE,Diesel,2022-03-02 17:57,1.604
1354953,DIE,Diesel,2022-03-02 17:57,1.559
1354721,DIE,Diesel,2022-03-02 17:57,1.569
437498,DIE,Diesel,2022-03-02 17:57,1.579
41826,DIE,Diesel,2022-03-02 17:57,1.589
35579,DIE,Diesel,2022-03-02 17:57,1.599
34946,DIE,Diesel,2022-03-02 17:57,1.549
247905,DIE,Diesel,2022-03-02 17:57,1.549
448121,DIE,Diesel,2022-03-02 17:57,1.594
1469646,DIE,Diesel,2022-03-02 17:57,1.619
449827,DIE,Diesel,2022-03-02 17:57,1.649
41286,DIE,Diesel,2022-03-02 17:57,1.478
4313,DIE,Diesel,2022-03-02 17:57,1.597
1135,DIE,Diesel,2022-03-02 17:57,1.598
35696,DIE,Diesel,2022-03-02 17:57,1.649
247970,DIE,Diesel,2022-03-02 17:57,1.649
450523,DIE,Diesel,2022-03-02 17:57,1.649
4311,DIE,Diesel,2022-03-02 17:57,1.597
34000,DIE,Diesel,2022-03-02 17:57,1.649
35743,DIE,Diesel,2022-03-02 17:57,1.659
1131667,DIE,Diesel,2022-03-02 17:57,1.497
294806,DIE,Diesel,2022-03-02 17:57,1.669
437497,DIE,Diesel,2022-03-02 17:57,1.709
1354955,DIE,Diesel,2022-03-02 17:57,1.629
1354908,DIE,Diesel,2022-03-02 17:57,1.634
1473551,DIE,Diesel,2022-03-02 17:57,1.649
35754,DIE,Diesel,2022-03-02 17:57,1.659
247907,DIE,Diesel,2022-03-02 17:57,1.659
450350,DIE,Diesel,2022-03-02 17:57,1.659
30231,DIE,Diesel,2022-03-02 17:57,1.539
30246,DIE,Diesel,2022-03-02 17:57,1.599
35721,DIE,Diesel,2022-03-02 17:57,1.599
247978,DIE,Diesel,2022-03-02 17:57,1.599
1261240,DIE,Diesel,2022-03-02 17:57,1.599
1354891,DIE,Diesel,2022-03-02 17:57,1.599
30238,DIE,Diesel,2022-03-02 17:57,1.579
1248127,DIE,Diesel,2022-03-02 17:57,1.579
1354930,DIE,Diesel,2022-03-02 17:57,1.579
1470267,DIE,Diesel,2022-03-02 17:57,1.579
234,DIE,Diesel,2022-03-02 17:57,1.584
38026,DIE,Diesel,2022-03-02 17:57,1.584
1354750,DIE,Diesel,2022-03-02 17:57,1.584
1469406,DIE,Diesel,2022-03-02 17:57,1.584
1468806,DIE,Diesel,2022-03-02 17:57,1.537
1354660,DIE,Diesel,2022-03-02 17:57,1.584
1354951,DIE,Diesel,2022-03-02 17:57,1.594
247972,DIE,Diesel,2022-03-02 17:57,1.599
247974,DIE,Diesel,2022-03-02 17:57,1.599
370714,DIE,Diesel,2022-03-02 17:57,1.599
1354702,DIE,Diesel,2022-03-02 17:57,1.599
1354957,DIE,Diesel,2022-03-02 17:57,1.599
621285,DIE,Diesel,2022-03-02 17:57,1.529
1354672,DIE,Diesel,2022-03-02 17:57,1.529
1354892,DIE,Diesel,2022-03-02 17:57,1.529
1354670,DIE,Diesel,2022-03-02 17:57,1.549
1354794,DIE,Diesel,2022-03-02 17:57,1.559
1354849,DIE,Diesel,2022-03-02 17:57,1.559
35567,DIE,Diesel,2022-03-02 18:09,1.699
255985,DIE,Diesel,2022-03-02 18:09,1.517
1354895,DIE,Diesel,2022-03-02 18:09,1.534
1354901,DIE,Diesel,2022-03-02 18:09,1.534
34016,DIE,Diesel,2022-03-02 18:09,1.559
247896,DIE,Diesel,2022-03-02 18:09,1.619
34478,DIE,Diesel,2022-03-02 18:09,1.589
6070,DIE,Diesel,2022-03-02 18:09,1.599
247897,DIE,Diesel,2022-03-02 18:09,1.599
35780,DIE,Diesel,2022-03-02 18:09,1.649
27322,DIE,Diesel,2022-03-02 18:09,1.659
35676,DIE,Diesel,2022-03-02 18:09,1.659
4348,DIE,Diesel,2022-03-02 18:09,1.612
5093,DIE,Diesel,2022-03-02 18:09,1.619
1473838,DIE,Diesel,2022-03-02 18:09,1.597
1109,DIE,Diesel,2022-03-02 18:09,1.599
35762,DIE,Diesel,2022-03-02 18:09,1.619
692206,DIE,Diesel,2022-03-02 18:09,1.656
35631,DIE,Diesel,2022-03-02 18:09,1.619
6441,DIE,Diesel,2022-03-02 18:09,1.549
34026,DIE,Diesel,2022-03-02 18:09,1.619
1467446,DIE,Diesel,2022-03-02 18:09,1.599
6083,DIE,Diesel,2022-03-02 18:09,1.599
247977,DIE,Diesel,2022-03-02 18:09,1.689
621283,DIE,Diesel,2022-03-02 18:09,1.529
1354663,DIE,Diesel,2022-03-02 18:09,1.559
1354954,DIE,Diesel,2022-03-02 18:09,1.559
1354944,DIE,Diesel,2022-03-02 18:09,1.589
1469506,DIE,Diesel,2022-03-02 18:09,1.589
1310359,DIE,Diesel,2022-03-02 18:09,1.555
36271,DIE,Diesel,2022-03-02 18:09,1.584
1354935,DIE,Diesel,2022-03-02 18:09,1.584
1354667,DIE,Diesel,2022-03-02 18:09,1.589
1354769,DIE,Diesel,2022-03-02 18:09,1.589
1354941,DIE,Diesel,2022-03-02 18:09,1.584
1354949,DIE,Diesel,2022-03-02 18:09,1.584
1264660,DIE,Diesel,2022-03-02 18:09,1.589
1472147,DIE,Diesel,2022-03-02 18:09,1.589
1151451,DIE,Diesel,2022-03-02 18:09,1.597
1354779,DIE,Diesel,2022-03-02 18:09,1.569
35697,DIE,Diesel,2022-03-02 18:09,1.599
402052,DIE,Diesel,2022-03-02 18:09,1.604
1354953,DIE,Diesel,2022-03-02 18:09,1.559
1354721,DIE,Diesel,2022-03-02 18:09,1.569
437498,DIE,Diesel,2022-03-02 18:09,1.579
41826,DIE,Diesel,2022-03-02 18:09,1.589
35579,DIE,Diesel,2022-03-02 18:09,1.599
34946,DIE,Diesel,2022-03-02 18:09,1.549
247905,DIE,Diesel,2022-03-02 18:09,1.549
448121,DIE,Diesel,2022-03-02 18:09,1.594
1469646,DIE,Diesel,2022-03-02 18:09,1.619
449827,DIE,Diesel,2022-03-02 18:09,1.649
41286,DIE,Diesel,2022-03-02 18:09,1.478
4313,DIE,Diesel,2022-03-02 18:09,1.597
1135,DIE,Diesel,2022-03-02 18:09,1.598
35696,DIE,Diesel,2022-03-02 18:09,1.649
247970,DIE,Diesel,2022-03-02 18:09,1.649
450523,DIE,Diesel,2022-03-02 18:09,1.649
4311,DIE,Diesel,2022-03-02 18:09,1.597
34000,DIE,Diesel,2022-03-02 18:09,1.649
35743,DIE,Diesel,2022-03-02 18:09,1.659
1131667,DIE,Diesel,2022-03-02 18:09,1.497
